id,dif_overall,dif_attack,dif_midfield,dif_deffense,dif_bu_speed,dif_bu_passing,dif_cc_crossing,dif_cc_passing,dif_cc_shooting,dif_aggression,dif_preassure,dif_avg_age,ft_id
18327,2,3,-1,2,2,-3,-13,15,27,15,-2,0.609999999999999,1133
62666,10,13,9,7,-18,-16,10,-18,-11,16,22,-0.219999999999999,1134
81374,7,4,4,7,20,15,25,5,24,-22,-37,0.0799999999999983,1135
44893,3,-1,3,0,-3,3,7,37,-22,-9,-7,-3.13,1136
13018,4,5,2,3,-16,-21,40,-30,-13,-10,-8,-0.219999999999999,1137
65080,6,7,6,6,-14,-9,-1,-27,-10,3,32,-0.129999999999999,1138
80740,7,8,7,3,0,0,20,20,-5,20,0,-2.17,1139
42897,3,3,3,4,20,16,7,17,26,-13,0,-0.0400000000000027,1140
59225,7,4,4,7,20,15,25,5,24,-22,-37,0.0799999999999983,1141
19181,0,4,-3,2,-4,-1,-4,-4,-36,-8,-22,-0.0800000000000018,1142
13995,3,7,-3,2,11,10,3,27,21,-3,-22,2.35,1143
5142,9,9,9,9,17,16,-23,17,16,-13,-1,-0.30000000000000104,1144
12318,2,3,0,4,-13,-19,-8,-15,-7,18,33,1.78,1145
69925,1,-2,1,2,-7,4,-13,-4,-9,13,19,-0.129999999999999,1146
19418,3,-1,3,0,-3,3,7,37,-22,-9,-7,-3.13,1147
75775,7,11,5,6,-1,-1,24,-16,4,-12,18,0.43,1148
78394,7,0,9,9,-4,1,-17,-3,28,-3,6,-1.09,1149
26305,10,7,10,11,-18,-21,-5,-36,-26,-1,31,-0.39000000000000107,1150
22236,4,5,2,3,-16,-21,40,-30,-13,-10,-8,-0.219999999999999,1151
76185,2,-2,2,0,-3,1,-13,9,-9,-9,-6,-0.530000000000001,1152
79675,5,12,3,6,21,18,-19,9,10,-1,-5,-1.43,1153
78886,2,7,2,3,4,2,-6,4,-6,4,-8,-2.17,1154
11177,5,3,7,3,-33,-36,8,-47,-38,6,-1,-2.05,1155
68392,1,3,0,4,4,-6,-8,7,-6,2,9,1.52,1156
57565,2,-4,3,-1,-18,-14,-16,-12,-11,31,21,-0.169999999999998,1157
22538,0,-4,0,3,37,27,44,28,42,-33,-47,-1.69,1158
18883,6,7,4,7,4,1,4,-14,26,-10,25,-1.39,1159
52836,2,2,2,1,-2,1,-7,13,-14,13,-3,-0.780000000000001,1160
26500,1,0,1,0,36,34,9,43,15,7,-12,-1.87,1161
16981,11,5,10,9,-1,1,-6,-4,31,0,22,0.34,1162
44463,9,8,7,9,1,1,-4,-24,21,10,32,-0.649999999999999,1163
23713,2,3,3,2,-16,-13,27,1,-15,7,-9,-2.21,1164
64121,6,11,1,7,-17,-22,2,-8,-1,-4,-31,1.57,1165
35738,1,-2,4,-1,-1,1,30,-26,1,-56,-45,0.870000000000001,1166
33360,2,1,4,1,-13,-14,-10,-24,-9,0,2,2.69,1167
74626,4,3,5,4,17,21,-27,21,5,17,26,-2.74,1168
48081,3,4,2,-1,0,-1,10,12,-1,16,20,2.48,1169
17395,5,2,3,5,-21,-19,-6,4,-6,14,0,0.259999999999998,1170
16164,6,6,7,6,32,30,-1,35,27,-21,-10,1.0,1171
9221,11,11,10,12,-33,-30,18,-36,-17,24,31,-1.61,1172
52091,0,-3,-2,-1,10,15,-3,33,0,-9,-8,-3.22,1173
39072,1,0,0,4,24,15,39,9,29,-22,-14,1.18,1174
9629,0,-5,3,-2,-23,-16,7,-19,-41,-13,-10,-1.83,1175
9992,4,-1,2,9,19,18,7,13,40,-30,-19,-0.920000000000002,1176
39799,3,3,3,2,-18,-16,-13,-13,-22,-3,1,0.39000000000000107,1177
20391,0,1,-3,1,4,-3,24,-24,12,0,23,-2.26,1178
55345,3,2,4,4,-2,2,-10,14,19,10,26,-1.3,1179
67257,8,5,10,5,-15,-19,16,-39,-11,-16,3,-2.35,1180
74447,3,-3,4,5,-4,-12,-4,-9,-16,-4,-1,-0.48,1181
35250,1,0,1,1,2,1,-28,34,1,16,-11,-1.87,1182
26828,3,5,1,4,2,1,23,-1,-2,-14,-19,-2.13,1183
